OrderID,OrderDate,CustomerID,Country,Channel,MarketingChannel,OrderStatus,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,Discount,SalesAmount,CostAmount,MarketingSpend,ShippingTimeDays,ShippingCost,ProfitAmount,ReturnFlag,CustomerSegment
ORD101195,2024-06-01 15:45:54,CUST1157,India,Web,Email,Cancelled,P1037,Face Mask,Beauty,3,0.81,0.38,0.1,2.19,1.14,3.86,5,4.93,-7.74,0,Returning
ORD100191,2024-06-01 20:31:26,CUST1701,France,Mobile,Email,Completed,P1027,Rug,Home,1,47.51,34.61,0.05,45.13,34.61,1.32,10,5.29,3.91,0,Returning
ORD100020,2024-06-02 08:08:59,CUST1357,India,Mobile,Organic,Completed,P1039,Hand Cream,Beauty,1,43.94,30.59,0.05,41.74,30.59,0.61,3,5.57,4.97,0,Returning
ORD100276,2024-06-03 07:35:41,CUST1387,United Kingdom,Web,Email,Completed,P1018,Smart Light,Electronics,2,101.84,76.36,0.0,203.68,152.72,2.68,4,3.63,44.65,0,Returning
ORD100276,2024-06-03 07:35:41,CUST1387,United Kingdom,Web,Email,Completed,P1004,Cap,Apparel,1,35.32,22.04,0.0,35.32,22.04,3.92,5,3.96,5.4,0,Returning
ORD100136,2024-06-03 16:34:31,CUST1725,Germany,Web,Organic,Completed,P1010,Wireless Headphones,Electronics,1,110.73,65.97,0.0,110.73,65.97,0.31,3,5.33,39.12,0,Returning
ORD100949,2024-06-03 22:30:34,CUST1321,Nigeria,Mobile,Organic,Completed,P1019,Fitness Band,Electronics,1,91.75,72.65,0.05,87.16,72.65,0.82,10,7.02,6.67,0,Returning
ORD100206,2024-06-05 06:47:25,CUST1302,Canada,Mobile,PPC,Completed,P1031,Sunscreen,Beauty,1,77.05,41.17,0.05,73.2,41.17,3.83,3,3.09,25.11,0,Returning
ORD101043,2024-06-06 00:07:33,CUST1681,United States,Web,Organic,Completed,P1027,Rug,Home,1,47.51,25.43,0.1,42.76,25.43,0.48,14,8.89,7.96,0,New
ORD101043,2024-06-06 00:07:33,CUST1681,United States,Web,Organic,Completed,P1017,Mouse,Electronics,1,126.28,86.18,0.05,119.97,86.18,0.48,1,2.49,30.82,0,New
ORD101015,2024-06-06 09:31:01,CUST1685,Australia,Web,Organic,Completed,P1033,Perfume,Beauty,1,18.85,10.0,0.0,18.85,10.0,0.49,1,2.61,5.75,0,Returning
ORD101017,2024-06-07 12:10:53,CUST1206,Australia,Web,Organic,Completed,P1018,Smart Light,Electronics,1,101.84,80.32,0.0,101.84,80.32,0.67,1,2.99,17.86,0,New
ORD101017,2024-06-07 12:10:53,CUST1206,Australia,Web,Organic,Completed,P1013,Phone Case,Electronics,1,81.73,42.63,0.0,81.73,42.63,0.11,5,5.24,33.75,0,New
ORD101017,2024-06-07 12:10:53,CUST1206,Australia,Web,Organic,Completed,P1006,Socks,Apparel,1,71.58,48.51,0.0,71.58,48.51,0.45,4,4.8,17.82,0,New
ORD100583,2024-06-09 20:48:22,CUST1318,Germany,Web,Organic,Completed,P1021,Air Fryer,Home,1,35.48,19.58,0.0,35.48,19.58,0.97,5,5.83,9.1,0,New
ORD100850,2024-06-12 00:42:25,CUST1426,India,Mobile,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,88.03,0.0,124.84,88.03,0.08,1,2.7,34.03,0,Returning
ORD100850,2024-06-12 00:42:25,CUST1426,India,Mobile,Organic,Completed,P1018,Smart Light,Electronics,1,101.84,55.65,0.0,101.84,55.65,0.2,3,4.26,41.73,0,Returning
ORD100125,2024-06-13 11:08:56,CUST1848,Brazil,Mobile,Organic,Completed,P1023,Blender,Home,1,11.51,8.78,0.1,10.36,8.78,0.85,1,2.53,-1.8,0,Returning
ORD100125,2024-06-13 11:08:56,CUST1848,Brazil,Mobile,Organic,Completed,P1004,Cap,Apparel,1,35.32,24.66,0.0,35.32,24.66,0.35,4,6.59,3.72,0,Returning
ORD100125,2024-06-13 11:08:56,CUST1848,Brazil,Mobile,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,95.97,0.0,124.84,95.97,0.06,2,2.82,25.99,0,Returning
ORD100125,2024-06-13 11:08:56,CUST1848,Brazil,Mobile,Organic,Completed,P1018,Smart Light,Electronics,1,101.84,51.28,0.05,96.75,51.28,0.16,4,4.36,40.95,0,Returning
ORD101075,2024-06-13 18:07:56,CUST1448,Australia,Web,Email,Completed,P1000,T-Shirt,Apparel,2,49.93,25.15,0.0,99.86,50.3,4.95,14,10.36,34.25,0,Returning
ORD101075,2024-06-13 18:07:56,CUST1448,Australia,Web,Email,Completed,P1011,Bluetooth Speaker,Electronics,3,110.69,78.83,0.0,332.07,236.49,3.04,3,5.6,86.94,0,Returning
ORD100474,2024-06-14 09:23:49,CUST1496,United Kingdom,App,Organic,Completed,P1018,Smart Light,Electronics,2,101.84,75.47,0.0,203.68,150.94,0.8,5,6.01,45.93,0,New
ORD100734,2024-06-14 16:48:09,CUST1221,India,Web,Organic,Completed,P1000,T-Shirt,Apparel,1,49.93,35.19,0.0,49.93,35.19,0.94,3,3.62,10.18,0,Returning
ORD100816,2024-06-17 04:53:29,CUST1302,India,Mobile,Social,Returned,P1033,Perfume,Beauty,2,18.85,11.74,0.0,37.7,23.48,0.52,1,2.42,11.28,1,Returning
ORD100792,2024-06-17 07:19:47,CUST1566,United States,Web,Social,Cancelled,P1014,Portable Charger,Electronics,2,85.5,59.37,0.15,145.35,118.74,3.9,1,2.71,20.0,0,Returning
ORD100279,2024-06-18 11:44:06,CUST1046,India,Web,Social,Completed,P1017,Mouse,Electronics,1,126.28,94.49,0.05,119.97,94.49,1.29,2,4.08,20.11,0,Returning
ORD100279,2024-06-18 11:44:06,CUST1046,India,Web,Social,Completed,P1007,Dress,Apparel,1,55.35,29.83,0.05,52.58,29.83,1.18,4,3.63,17.94,0,Returning
ORD101196,2024-06-20 00:25:41,CUST1190,Canada,Mobile,Organic,Returned,P1036,Serum,Beauty,1,44.18,30.14,0.05,41.97,30.14,0.87,3,4.94,6.02,1,New
ORD101196,2024-06-20 00:25:41,CUST1190,Canada,Mobile,Organic,Returned,P1039,Hand Cream,Beauty,1,43.94,25.77,0.0,43.94,25.77,0.73,4,4.39,13.05,1,New
ORD100602,2024-06-20 02:29:03,CUST1377,France,Web,Social,Completed,P1033,Perfume,Beauty,1,18.85,9.21,0.15,16.02,9.21,3.22,1,2.73,0.86,0,Returning
ORD100383,2024-06-21 20:56:45,CUST1805,Nigeria,Web,Email,Completed,P1004,Cap,Apparel,2,35.32,27.79,0.0,70.64,55.58,1.14,3,4.09,9.83,0,Loyal
ORD100383,2024-06-21 20:56:45,CUST1805,Nigeria,Web,Email,Completed,P1036,Serum,Beauty,1,44.18,20.49,0.05,41.97,20.49,2.32,5,6.94,12.22,0,Loyal
ORD100383,2024-06-21 20:56:45,CUST1805,Nigeria,Web,Email,Completed,P1016,Keyboard,Electronics,1,99.74,53.46,0.0,99.74,53.46,3.23,2,4.37,38.68,0,Loyal
ORD101088,2024-06-22 02:53:39,CUST1291,Nigeria,Web,Social,Completed,P1016,Keyboard,Electronics,1,99.74,62.86,0.0,99.74,62.86,2.98,4,4.01,29.89,0,Returning
ORD100393,2024-06-23 13:33:13,CUST1712,United States,Web,PPC,Completed,P1025,Curtain,Home,2,42.22,30.65,0.0,84.44,61.3,4.24,3,4.05,14.85,0,Returning
ORD100393,2024-06-23 13:33:13,CUST1712,United States,Web,PPC,Completed,P1030,Moisturizer,Beauty,1,27.97,20.89,0.0,27.97,20.89,1.56,7,7.72,-2.2,0,Returning
ORD100393,2024-06-23 13:33:13,CUST1712,United States,Web,PPC,Completed,P1039,Hand Cream,Beauty,1,43.94,29.36,0.0,43.94,29.36,5.56,1,2.85,6.17,0,Returning
ORD100393,2024-06-23 13:33:13,CUST1712,United States,Web,PPC,Completed,P1026,Desk Lamp,Home,1,16.98,8.16,0.2,13.58,8.16,4.34,1,2.84,-1.76,0,Returning
ORD100556,2024-06-25 03:44:13,CUST1466,France,Mobile,Social,Cancelled,P1020,Coffee Maker,Home,1,69.31,45.78,0.0,69.31,45.78,2.45,2,2.82,18.26,0,Returning
ORD101122,2024-06-26 02:37:29,CUST1356,United States,Web,Organic,Completed,P1021,Air Fryer,Home,1,35.48,23.98,0.0,35.48,23.98,0.38,1,3.19,7.93,0,New
ORD101122,2024-06-26 02:37:29,CUST1356,United States,Web,Organic,Completed,P1032,Lipstick,Beauty,1,39.73,31.28,0.0,39.73,31.28,0.27,5,5.66,2.52,0,New
ORD101122,2024-06-26 02:37:29,CUST1356,United States,Web,Organic,Completed,P1006,Socks,Apparel,1,71.58,43.19,0.0,71.58,43.19,0.13,1,3.0,25.26,0,New
ORD100218,2024-06-26 07:26:31,CUST1984,Nigeria,App,PPC,Returned,P1013,Phone Case,Electronics,1,81.73,62.45,0.0,81.73,62.45,3.12,1,2.93,13.23,1,New
ORD100263,2024-06-27 06:01:43,CUST1004,Germany,Web,PPC,Completed,P1039,Hand Cream,Beauty,1,43.94,25.67,0.0,43.94,25.67,3.53,7,5.15,9.59,0,Returning
ORD100049,2024-06-27 11:27:47,CUST1563,United States,Mobile,Organic,Completed,P1005,Jacket,Apparel,2,35.32,18.27,0.0,70.64,36.54,0.12,5,5.91,28.07,0,Returning
ORD100659,2024-06-28 17:38:56,CUST1870,United Kingdom,Web,Organic,Completed,P1010,Wireless Headphones,Electronics,2,110.73,60.19,0.0,221.46,120.38,0.92,10,10.75,89.41,0,New
ORD100659,2024-06-28 17:38:56,CUST1870,United Kingdom,Web,Organic,Completed,P1007,Dress,Apparel,1,55.35,37.65,0.0,55.35,37.65,0.14,1,2.81,14.75,0,New
ORD101134,2024-06-29 05:43:53,CUST1914,United Kingdom,Web,Organic,Completed,P1027,Rug,Home,1,47.51,28.61,0.05,45.13,28.61,0.7,2,2.9,12.92,0,New
ORD100912,2024-06-29 14:41:42,CUST1205,Brazil,Web,Organic,Completed,P1033,Perfume,Beauty,1,18.85,9.49,0.05,17.91,9.49,0.77,2,2.97,4.68,0,Loyal
ORD100912,2024-06-29 14:41:42,CUST1205,Brazil,Web,Organic,Completed,P1004,Cap,Apparel,1,35.32,18.14,0.0,35.32,18.14,0.03,1,2.84,14.31,0,Loyal
ORD100912,2024-06-29 14:41:42,CUST1205,Brazil,Web,Organic,Completed,P1026,Desk Lamp,Home,1,16.98,12.66,0.0,16.98,12.66,0.78,5,5.93,-2.39,0,Loyal
ORD101067,2024-06-30 05:15:50,CUST1008,United States,Web,Organic,Completed,P1021,Air Fryer,Home,1,35.48,21.79,0.0,35.48,21.79,0.85,5,4.59,8.25,0,Returning
ORD101067,2024-06-30 05:15:50,CUST1008,United States,Web,Organic,Completed,P1017,Mouse,Electronics,1,126.28,96.38,0.0,126.28,96.38,0.39,4,3.8,25.71,0,Returning
ORD100419,2024-07-01 00:30:29,CUST1524,India,Web,Organic,Cancelled,P1021,Air Fryer,Home,1,35.48,19.62,0.0,35.48,19.62,0.17,2,3.85,11.84,0,New
ORD100655,2024-07-02 06:04:40,CUST1750,United States,Mobile,PPC,Completed,P1008,Skirt,Apparel,1,30.61,20.71,0.0,30.61,20.71,3.07,3,3.34,3.49,0,Returning
ORD100655,2024-07-02 06:04:40,CUST1750,United States,Mobile,PPC,Completed,P1019,Fitness Band,Electronics,1,91.75,67.67,0.05,87.16,67.67,1.9,3,5.03,12.56,0,Returning
ORD101099,2024-07-02 17:26:01,CUST1513,India,Mobile,PPC,Completed,P1006,Socks,Apparel,1,71.58,48.83,0.0,71.58,48.83,2.98,1,2.82,16.95,0,New
ORD101099,2024-07-02 17:26:01,CUST1513,India,Mobile,PPC,Completed,P1006,Socks,Apparel,2,71.58,45.59,0.15,121.69,91.18,3.31,2,4.0,23.2,0,New
ORD101037,2024-07-02 20:46:03,CUST1259,Germany,Mobile,Email,Completed,P1021,Air Fryer,Home,1,35.48,17.33,0.0,35.48,17.33,0.93,14,16.75,0.47,0,Returning
ORD101037,2024-07-02 20:46:03,CUST1259,Germany,Mobile,Email,Completed,P1008,Skirt,Apparel,1,30.61,15.52,0.0,30.61,15.52,1.74,1,2.6,10.75,0,Returning
ORD101037,2024-07-02 20:46:03,CUST1259,Germany,Mobile,Email,Completed,P1035,Conditioner,Beauty,1,15.58,8.1,0.05,14.8,8.1,2.92,4,3.22,0.56,0,Returning
ORD100480,2024-07-04 00:46:06,CUST1946,United States,Web,PPC,Completed,P1000,T-Shirt,Apparel,1,49.93,30.15,0.05,47.43,30.15,5.75,3,3.39,8.14,0,Returning
ORD100493,2024-07-05 10:02:29,CUST1673,India,Web,Social,Completed,P1017,Mouse,Electronics,1,126.28,82.81,0.1,113.65,82.81,5.91,2,3.28,21.65,0,Returning
ORD100013,2024-07-06 04:46:59,CUST1903,Germany,Web,PPC,Completed,P1037,Face Mask,Beauty,1,0.81,0.5,0.1,0.73,0.5,4.37,10,11.06,-15.2,0,Returning
ORD100013,2024-07-06 04:46:59,CUST1903,Germany,Web,PPC,Completed,P1039,Hand Cream,Beauty,1,43.94,21.26,0.05,41.74,21.26,2.59,3,4.04,13.85,0,Returning
ORD100433,2024-07-07 07:00:24,CUST1977,Canada,Mobile,Organic,Cancelled,P1035,Conditioner,Beauty,2,15.58,8.83,0.0,31.16,17.66,0.3,2,2.7,10.5,0,Returning
ORD100081,2024-07-07 08:51:11,CUST1112,Canada,Web,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,88.59,0.0,124.84,88.59,0.53,10,11.71,24.01,0,Returning
ORD100081,2024-07-07 08:51:11,CUST1112,Canada,Web,Organic,Completed,P1029,Storage Box,Home,1,34.17,19.25,0.0,34.17,19.25,0.17,3,3.04,11.71,0,Returning
ORD100783,2024-07-07 10:01:14,CUST1841,Spain,App,Organic,Completed,P1018,Smart Light,Electronics,1,101.84,76.89,0.0,101.84,76.89,0.97,10,5.67,18.31,0,New
ORD100783,2024-07-07 10:01:14,CUST1841,Spain,App,Organic,Completed,P1006,Socks,Apparel,3,71.58,46.63,0.05,204.0,139.89,0.85,3,5.42,57.84,0,New
ORD100562,2024-07-08 18:48:03,CUST1980,Germany,Web,Email,Completed,P1000,T-Shirt,Apparel,1,49.93,37.98,0.0,49.93,37.98,2.67,3,5.08,4.2,0,Returning
ORD100562,2024-07-08 18:48:03,CUST1980,Germany,Web,Email,Completed,P1015,Webcam,Electronics,1,108.75,84.57,0.0,108.75,84.57,1.08,4,3.27,19.83,0,Returning
ORD100562,2024-07-08 18:48:03,CUST1980,Germany,Web,Email,Completed,P1016,Keyboard,Electronics,2,99.74,72.35,0.05,189.51,144.7,1.47,5,6.68,36.66,0,Returning
ORD100230,2024-07-09 09:11:31,CUST1038,Nigeria,Web,Organic,Completed,P1004,Cap,Apparel,1,35.32,27.24,0.0,35.32,27.24,0.2,4,3.67,4.21,0,Returning
ORD100389,2024-07-10 00:38:56,CUST1505,United States,Web,Email,Completed,P1017,Mouse,Electronics,1,126.28,83.35,0.05,119.97,83.35,1.47,10,9.93,25.22,0,Returning
ORD101040,2024-07-10 03:26:30,CUST1034,United States,Web,Email,Completed,P1037,Face Mask,Beauty,1,0.81,0.63,0.0,0.81,0.63,2.15,5,5.31,-7.28,0,Returning
ORD101029,2024-07-11 01:33:06,CUST1589,Nigeria,App,PPC,Completed,P1000,T-Shirt,Apparel,2,49.93,34.87,0.0,99.86,69.74,2.01,1,2.41,25.7,0,Loyal
ORD100757,2024-07-12 08:42:31,CUST1259,United Kingdom,Web,Organic,Returned,P1015,Webcam,Electronics,1,108.75,71.61,0.0,108.75,71.61,0.11,1,2.92,34.11,1,Returning
ORD100757,2024-07-12 08:42:31,CUST1259,United Kingdom,Web,Organic,Returned,P1010,Wireless Headphones,Electronics,1,110.73,79.85,0.0,110.73,79.85,0.86,4,6.45,23.57,1,Returning
ORD100217,2024-07-13 07:09:00,CUST1954,United Kingdom,Web,Organic,Completed,P1012,Smart Watch,Electronics,1,124.84,93.27,0.0,124.84,93.27,0.73,3,3.18,27.66,0,Returning
ORD100217,2024-07-13 07:09:00,CUST1954,United Kingdom,Web,Organic,Completed,P1015,Webcam,Electronics,2,108.75,85.13,0.0,217.5,170.26,0.0,7,8.24,39.0,0,Returning
ORD101186,2024-07-13 10:47:53,CUST1503,Brazil,Mobile,Email,Completed,P1010,Wireless Headphones,Electronics,1,110.73,58.81,0.0,110.73,58.81,4.94,1,2.52,44.46,0,Returning
ORD101186,2024-07-13 10:47:53,CUST1503,Brazil,Mobile,Email,Completed,P1009,Blouse,Apparel,2,50.85,24.93,0.05,96.62,49.86,3.09,7,7.52,36.15,0,Returning
ORD100114,2024-07-13 10:52:41,CUST1179,India,Mobile,Affiliate,Completed,P1021,Air Fryer,Home,3,35.48,17.64,0.15,90.47,52.92,4.3,3,5.45,27.8,0,Returning
ORD101056,2024-07-15 17:17:08,CUST1802,Nigeria,Mobile,Email,Completed,P1016,Keyboard,Electronics,1,99.74,46.97,0.0,99.74,46.97,0.67,5,7.9,44.2,0,New
ORD100084,2024-07-15 22:20:24,CUST1611,France,Web,PPC,Completed,P1021,Air Fryer,Home,2,35.48,26.56,0.05,67.41,53.12,3.91,2,3.98,6.4,0,Returning
ORD100788,2024-07-16 04:07:28,CUST1120,India,App,Organic,Completed,P1028,Cutlery Set,Home,1,27.99,13.16,0.0,27.99,13.16,0.23,3,4.49,10.11,0,Returning
ORD100300,2024-07-16 14:41:35,CUST1074,United States,Web,Organic,Completed,P1026,Desk Lamp,Home,1,16.98,9.61,0.05,16.13,9.61,0.13,10,10.9,-4.51,0,Loyal
ORD100300,2024-07-16 14:41:35,CUST1074,United States,Web,Organic,Completed,P1038,Body Lotion,Beauty,1,13.44,6.52,0.0,13.44,6.52,0.62,7,9.77,-3.47,0,Loyal
ORD101123,2024-07-18 16:41:59,CUST1148,Nigeria,Mobile,Email,Completed,P1027,Rug,Home,1,47.51,32.33,0.05,45.13,32.33,4.8,1,2.97,5.03,0,New
ORD101123,2024-07-18 16:41:59,CUST1148,Nigeria,Mobile,Email,Completed,P1023,Blender,Home,1,11.51,5.26,0.1,10.36,5.26,3.4,2,4.19,-2.49,0,New
ORD101167,2024-07-19 20:38:48,CUST1614,Australia,Mobile,PPC,Completed,P1020,Coffee Maker,Home,2,69.31,45.24,0.1,124.76,90.48,3.82,4,5.25,25.21,0,Loyal
ORD101167,2024-07-19 20:38:48,CUST1614,Australia,Mobile,PPC,Completed,P1035,Conditioner,Beauty,1,15.58,9.86,0.05,14.8,9.86,0.87,2,4.01,0.06,0,Loyal
ORD101167,2024-07-19 20:38:48,CUST1614,Australia,Mobile,PPC,Completed,P1012,Smart Watch,Electronics,2,124.84,62.6,0.0,249.68,125.2,3.39,1,2.56,118.53,0,Loyal
ORD100284,2024-07-20 20:13:12,CUST1214,Germany,Web,Organic,Cancelled,P1008,Skirt,Apparel,2,30.61,21.21,0.05,58.16,42.42,0.32,3,3.21,12.21,0,Returning
ORD100284,2024-07-20 20:13:12,CUST1214,Germany,Web,Organic,Cancelled,P1039,Hand Cream,Beauty,1,43.94,29.77,0.05,41.74,29.77,0.96,1,2.75,8.26,0,Returning
ORD100798,2024-07-23 06:26:03,CUST1593,India,Web,PPC,Completed,P1030,Moisturizer,Beauty,1,27.97,14.35,0.05,26.57,14.35,4.6,3,3.65,3.97,0,Returning
ORD100743,2024-07-23 10:31:39,CUST1048,United Kingdom,Mobile,Email,Cancelled,P1032,Lipstick,Beauty,1,39.73,18.29,0.0,39.73,18.29,0.29,1,2.31,18.84,0,New
ORD100743,2024-07-23 10:31:39,CUST1048,United Kingdom,Mobile,Email,Cancelled,P1018,Smart Light,Electronics,2,101.84,50.16,0.0,203.68,100.32,2.24,3,4.57,96.55,0,New
ORD100246,2024-07-23 12:35:20,CUST1877,United States,Web,Social,Completed,P1038,Body Lotion,Beauty,1,13.44,6.75,0.0,13.44,6.75,3.53,1,2.98,0.18,0,Returning
ORD100246,2024-07-23 12:35:20,CUST1877,United States,Web,Social,Completed,P1037,Face Mask,Beauty,1,0.81,0.51,0.2,0.65,0.51,2.52,3,4.02,-6.4,0,Returning
ORD101023,2024-07-24 08:17:01,CUST1719,Germany,Web,PPC,Completed,P1017,Mouse,Electronics,1,126.28,73.51,0.0,126.28,73.51,0.22,3,4.07,48.48,0,New
ORD100482,2024-07-24 23:02:05,CUST1335,France,Web,Email,Completed,P1006,Socks,Apparel,1,71.58,56.89,0.0,71.58,56.89,2.57,1,3.07,9.05,0,New
ORD100482,2024-07-24 23:02:05,CUST1335,France,Web,Email,Completed,P1011,Bluetooth Speaker,Electronics,3,110.69,82.4,0.15,282.26,247.2,1.36,3,4.0,29.7,0,New
ORD101014,2024-07-25 00:03:41,CUST1863,Canada,Web,Organic,Returned,P1000,T-Shirt,Apparel,2,49.93,29.24,0.15,84.88,58.48,0.63,4,4.62,21.15,1,Returning
ORD101014,2024-07-25 00:03:41,CUST1863,Canada,Web,Organic,Returned,P1037,Face Mask,Beauty,2,0.81,0.64,0.0,1.62,1.28,0.14,4,4.35,-4.15,1,Returning
ORD100451,2024-07-25 00:44:46,CUST1416,Spain,Web,Organic,Completed,P1001,Hoodie,Apparel,1,37.23,27.93,0.0,37.23,27.93,0.75,1,2.32,6.23,0,Returning
ORD100451,2024-07-25 00:44:46,CUST1416,Spain,Web,Organic,Completed,P1000,T-Shirt,Apparel,1,49.93,30.85,0.0,49.93,30.85,0.3,4,5.73,13.05,0,Returning
ORD100747,2024-07-25 07:42:41,CUST1752,India,Mobile,Organic,Completed,P1039,Hand Cream,Beauty,1,43.94,30.08,0.05,41.74,30.08,0.47,2,3.29,7.9,0,Returning
ORD100352,2024-07-26 09:34:44,CUST1501,Nigeria,Web,Organic,Completed,P1008,Skirt,Apparel,1,30.61,14.51,0.15,26.02,14.51,0.16,3,3.7,7.65,0,New
ORD100352,2024-07-26 09:34:44,CUST1501,Nigeria,Web,Organic,Completed,P1024,Throw Pillow,Home,1,29.11,21.57,0.05,27.65,21.57,0.91,5,6.0,-0.83,0,New
ORD100034,2024-07-26 19:20:48,CUST1912,United Kingdom,Mobile,Social,Returned,P1031,Sunscreen,Beauty,2,77.05,46.7,0.05,146.39,93.4,0.95,2,4.15,47.89,1,Returning
ORD100023,2024-07-28 00:07:04,CUST1967,India,App,Email,Completed,P1022,Vacuum,Home,1,41.35,20.75,0.05,39.28,20.75,0.76,4,4.31,13.46,0,Loyal
ORD100023,2024-07-28 00:07:04,CUST1967,India,App,Email,Completed,P1036,Serum,Beauty,1,44.18,33.78,0.2,35.34,33.78,4.78,14,17.04,-20.26,0,Loyal
ORD101163,2024-07-28 20:57:09,CUST1636,United States,Web,Organic,Completed,P1015,Webcam,Electronics,1,108.75,69.03,0.0,108.75,69.03,0.45,14,8.65,30.62,0,New
ORD101163,2024-07-28 20:57:09,CUST1636,United States,Web,Organic,Completed,P1033,Perfume,Beauty,1,18.85,10.08,0.0,18.85,10.08,0.9,3,2.91,4.96,0,New
ORD100133,2024-07-29 06:23:35,CUST1295,Nigeria,Web,PPC,Cancelled,P1009,Blouse,Apparel,2,50.85,34.99,0.1,91.53,69.98,0.71,2,4.36,16.48,0,New
ORD100287,2024-07-29 07:47:41,CUST1574,United Kingdom,Web,PPC,Completed,P1013,Phone Case,Electronics,1,81.73,59.32,0.0,81.73,59.32,4.11,2,4.34,13.96,0,Loyal
ORD100287,2024-07-29 07:47:41,CUST1574,United Kingdom,Web,PPC,Completed,P1012,Smart Watch,Electronics,1,124.84,58.23,0.0,124.84,58.23,2.29,5,5.37,58.95,0,Loyal
ORD100569,2024-07-30 02:19:05,CUST1404,Canada,Mobile,PPC,Completed,P1022,Vacuum,Home,1,41.35,31.4,0.0,41.35,31.4,5.67,10,10.72,-6.44,0,Returning
ORD100569,2024-07-30 02:19:05,CUST1404,Canada,Mobile,PPC,Completed,P1015,Webcam,Electronics,1,108.75,56.96,0.0,108.75,56.96,3.03,1,3.02,45.74,0,Returning
ORD100569,2024-07-30 02:19:05,CUST1404,Canada,Mobile,PPC,Completed,P1000,T-Shirt,Apparel,2,49.93,39.59,0.0,99.86,79.18,4.25,3,3.64,12.79,0,Returning
ORD100569,2024-07-30 02:19:05,CUST1404,Canada,Mobile,PPC,Completed,P1004,Cap,Apparel,1,35.32,24.08,0.1,31.79,24.08,1.93,5,4.45,1.33,0,Returning
ORD100856,2024-07-31 12:42:37,CUST1922,Nigeria,Mobile,PPC,Completed,P1007,Dress,Apparel,1,55.35,26.85,0.1,49.82,26.85,5.48,7,6.03,11.46,0,Returning
ORD100856,2024-07-31 12:42:37,CUST1922,Nigeria,Mobile,PPC,Completed,P1036,Serum,Beauty,1,44.18,26.4,0.0,44.18,26.4,2.01,2,3.77,12.0,0,Returning
ORD100856,2024-07-31 12:42:37,CUST1922,Nigeria,Mobile,PPC,Completed,P1015,Webcam,Electronics,1,108.75,66.71,0.0,108.75,66.71,1.12,1,2.32,38.6,0,Returning
ORD100756,2024-08-03 21:18:53,CUST1233,France,Web,Organic,Completed,P1014,Portable Charger,Electronics,1,85.5,60.51,0.05,81.22,60.51,0.45,4,5.85,14.41,0,Returning
ORD101012,2024-08-05 01:56:32,CUST1057,Australia,Mobile,Email,Completed,P1000,T-Shirt,Apparel,1,49.93,23.89,0.0,49.93,23.89,2.06,14,7.08,16.9,0,Returning
ORD101012,2024-08-05 01:56:32,CUST1057,Australia,Mobile,Email,Completed,P1001,Hoodie,Apparel,2,37.23,17.95,0.0,74.46,35.9,2.16,2,3.24,33.16,0,Returning
ORD101012,2024-08-05 01:56:32,CUST1057,Australia,Mobile,Email,Completed,P1002,Jeans,Apparel,1,52.95,25.72,0.0,52.95,25.72,0.98,7,8.6,17.65,0,Returning
ORD100614,2024-08-05 05:16:06,CUST1614,United States,Mobile,Organic,Completed,P1017,Mouse,Electronics,1,126.28,62.7,0.15,107.34,62.7,0.18,1,2.99,41.47,0,Loyal
ORD100614,2024-08-05 05:16:06,CUST1614,United States,Mobile,Organic,Completed,P1027,Rug,Home,1,47.51,32.81,0.1,42.76,32.81,0.98,1,2.9,6.07,0,Loyal
ORD100614,2024-08-05 05:16:06,CUST1614,United States,Mobile,Organic,Completed,P1025,Curtain,Home,1,42.22,20.0,0.05,40.11,20.0,0.02,1,3.12,16.97,0,Loyal
ORD100054,2024-08-05 19:03:39,CUST1983,Australia,App,Organic,Completed,P1022,Vacuum,Home,1,41.35,20.88,0.0,41.35,20.88,0.17,1,2.37,17.93,0,New
ORD100686,2024-08-06 15:46:11,CUST1663,United States,Web,Social,Completed,P1012,Smart Watch,Electronics,1,124.84,76.06,0.0,124.84,76.06,3.87,1,2.66,42.25,0,New
ORD100686,2024-08-06 15:46:11,CUST1663,United States,Web,Social,Completed,P1037,Face Mask,Beauty,1,0.81,0.42,0.0,0.81,0.42,0.86,2,3.37,-3.84,0,New
ORD100358,2024-08-06 20:11:35,CUST1767,Germany,Mobile,PPC,Completed,P1034,Shampoo,Beauty,1,56.45,39.28,0.0,56.45,39.28,2.56,1,2.39,12.22,0,Returning
ORD100413,2024-08-06 21:19:58,CUST1965,India,Mobile,Social,Completed,P1035,Conditioner,Beauty,2,15.58,12.35,0.05,29.6,24.7,0.66,5,4.77,-0.53,0,Returning
ORD100413,2024-08-06 21:19:58,CUST1965,India,Mobile,Social,Completed,P1027,Rug,Home,1,47.51,37.47,0.0,47.51,37.47,0.01,1,2.8,7.23,0,Returning
ORD100413,2024-08-06 21:19:58,CUST1965,India,Mobile,Social,Completed,P1022,Vacuum,Home,1,41.35,30.95,0.0,41.35,30.95,0.37,2,4.22,5.81,0,Returning
ORD100413,2024-08-06 21:19:58,CUST1965,India,Mobile,Social,Completed,P1011,Bluetooth Speaker,Electronics,1,110.69,73.5,0.2,88.55,73.5,3.06,10,12.63,-0.64,0,Returning
